gene,cirrhotic_endothelial,cirrhotic_macrophage-monocyte,cirrhotic_mesenchymal-HSC-myofibroblast,cirrhotic_other-or-unresolved,healthy_endothelial,healthy_macrophage-monocyte,healthy_mesenchymal-HSC-myofibroblast,healthy_other-or-unresolved
LINC01233,0,8.417898932179016e-4,0,0,0,0,0,0
RGS9BP,0.0011460022554123713,0.0013294181015635735,0.004794066096748089,5.849343376109972e-4,0.003542335220043592,0.0020256197369369366,0,0.002962593364441186
TDRD12,5.192617551774292e-4,0.003420137207662174,0,0.006542652119067059,0.002976429697834023,0.0031612852811188255,0.0025388215472417273,0.004321747832154524
CTD-2540B15.11,0.001614671324879971,0.001873948402874617,5.953196327663688e-4,2.3114503703868073e-4,0,1.4135365961659587e-4,0,1.690840757885553e-4
CTD-2540B15.9,5.422575720048209e-4,0.0038268423357503555,0,0,3.6250498240405257e-4,0.0011998266502017448,0.0027107374692929296,9.078176987746342e-4
FFAR1,4.5674508467067086e-4,9.855225068357566e-5,0,0.0014283734763692782,0,0.0010384284845091018,0,0.0018640034471958677
ZBTB32,8.516574879083894e-4,0.016373220435869112,0,0.042671452003163544,0,0.007218073630457496,0.0027628384960654414,0.012292091448628733
CTC-360G5.9,0.0016430617805456536,0.0016177315795409394,0.003612079963332994,7.642874407950132e-4,0.002673266872757104,5.0330910930152775e-5,0,0
CTC-378H22.2,0.003375158004463039,0.012941468571161189,0,0.02011916218383774,0.007033374297646214,0.016999124890220627,0.0076296887520945446,0.02275733067515007
CTB-129P6.4,0.0015979356395481713,0.004832020561837939,0,0.006716870927165087,0.0035417684498461493,0.0022284727611720993,0.0026299033577581923,0.00338732464050312
CTB-179K24.3,5.200724340956263e-4,0.0020219569550786005,0.005027093723664235,4.532102148506473e-4,6.825382286249162e-4,0.0023577804643818215,0,0.0023843219943439457
CTB-158D10.3,0.010252555894701022,0.00571063469524227,0.005843034042561739,0.0025216853379036964,0.01615318708776329,0.0030987588778670764,7.182314727882204e-4,0
LINC01595,0,3.722240477007222e-5,0,3.336149577360558e-5,4.204125092706592e-4,1.688179672345547e-4,0,1.6936182082146844e-5
CTC-273B12.10,3.552468034537379e-4,0.003222301852960829,0,0.008699134992079654,9.339218535285528e-4,0.0017022626080042292,0,0.004391191563006908
FAM83E,0,0.0016517443454388211,0,2.3352464918059002e-4,8.303513235876185e-4,0.0015149226902840575,9.960500638667299e-4,0
AC022154.7,0.00393695805079123,0.003583671761852243,0.008308864413881198,0.006022280597366171,0.008234647716624697,0.006549576506615976,0.015270338373010024,0.004967044083272527
MGC45922,1.5665055547033765e-4,0.0013548473148286015,0,0.0022413684896518717,8.511992972498603e-4,2.0068044719229492e-4,0,0.0013658377770934297
CTD-2525I3.2,0.002088386622754459,6.953202436518435e-4,0,4.433023399979998e-4,0.0011532588058454254,1.3269195905995083e-4,0,7.503636484397085e-4
CTD-2525I3.6,5.542502961082207e-4,9.698584449976423e-4,0,2.685791219052702e-4,0,0,9.497073904044794e-4,8.472603132156032e-4
CTD-2331H12.7,0,2.3143947435488797e-4,0,0,1.6588793341125644e-4,2.3867044284701973e-4,6.553691081416046e-4,2.7668093202515276e-4
AC008746.12,0.002429065944337796,0.0036844524440243004,0,0.005112512937592926,0.006126100876530127,0.007303865006999454,0,0.011315074448273399
KIR2DL1,0.006941405656719125,0.0163819514113835,0.010249913388231868,0.022645628094706972,0.014235420172674176,0.06980498785558731,0.04593587447046792,0.10392656039856261
AC006116.21,0,4.265277391704238e-4,0,0,0,0,0,0
USP29,2.9164016386677526e-4,2.4392848136191823e-4,0,0,0,0,0,0
CTD-2619J13.27,0,3.87930869583399e-4,0.004792267197649872,0,0,0,0,0
ZFY,0.06923817022753595,0.053230590804157034,0.06468333235862936,0.05488133788207548,0.1111841195201584,0.06731427097007037,0.11714708370421172,0.09669833766728772
CECR6,0.001896665576168339,0.009756342919450758,0,8.525294303568812e-4,0,0.0062732014496073765,0,0
AC004019.13,2.4677856495204425e-4,7.209292510445699e-4,0.0020555918367514744,0.0020929541933678414,0.004655743997767223,0.0021349411394384304,0.002830555027807802,0.001984501852236205
GGTLC3,0,4.1285385773582375e-4,0,0,0,4.4304849158182703e-4,0.0014726294092227918,8.208094227679692e-4
IGLV1-40,0.039703815439991914,0.07595002399842272,0.02778794879960212,0.053267979894538874,0.03020823554048343,0.024061618472028562,0.12469973458842935,0.012960307358741817
IGLV2-23,0.0321351200138365,0.027542858772603738,0.022120341085567912,0.01912617093537428,0.0037764480101050166,0.010259856896897682,0,0.015500611849492398
PCAT14,0.0021206920276523227,7.400655443879022e-4,0,4.545957080346337e-4,0.004679516713224258,3.4566140070346746e-4,0,0
KB-1125A3.11,0.0016462983833706911,0.004481372509439251,0.005418494731326649,0.0030423018660105513,0.0012923717617309568,9.310727308591947e-4,0.003510377562711684,0.0019362887780639535
DDTL,0.006801481880497831,0.0038907051282687424,0.0030775148444939396,0.0040061286434604415,0.002021779209314388,0.007955228126981836,0.004271069259870005,0.009379730759267332
KB-226F1.2,0.006955162307498273,0.0030127657955709274,0.0014946041055280176,0.0023504028401032688,0.008560430794753446,0.00270397984257017,0.0017586731291843929,0.004612313073957517
CTA-992D9.8,7.055076868590023e-4,0.00214407096743869,0,0,0,0,0,0
RP1-90G24.11,0,5.026424520906292e-4,0,0.0011207295382605952,0,0,0,0
LL22NC03-32F9.1,0.0031493092697283784,6.345588484567903e-4,0,4.3697710009271596e-5,0.005704812375643586,5.713474302989416e-5,0,0
RP3-434P1.6,0,3.675818598495016e-4,0,0,0,0,0,0
RP3-508I15.10,0,2.7157132355686367e-4,0,2.959597002330742e-4,0,3.606436056786179e-4,0,0.002343761090457146
RP3-508I15.18,0.0043202966095674585,0.003099494002894167,0,0.006140586580477781,0.0016973917586697838,0.010157311893407659,0.007928468581168123,0.01332604152555859
APOBEC3B-AS1,0,2.5644752324993473e-4,0,4.181365840141098e-5,0,0.0014215815686203228,0.005059142987010059,0
Z83851.4,0.0021016294581975258,0.0029061826435864586,0.00591886903298871,0.0040811038634288145,0.0019311889231571923,0.00450327259891073,6.036830096737184e-4,0.0040429138081320235
AL022476.2,0.0011597577732674477,2.2014134050350392e-4,4.2137292823045657e-4,0,0.009045895524732958,0.0027861903751431067,0.005194099366998826,0.0026742843924107878
SCUBE1,8.518665473046117e-4,3.520132144182341e-4,0,0.0030286235399178585,0.004747865200346573,0.00165191576824041,0,0.002063939196511602
LL22NC03-75H12.2,0.0014834990891581723,0.0042923832852596825,0,0.007210943147741636,0.008091783973222343,0.016419932154765865,0.00569233770312116,0.03791704945209882
RP1-29C18.10,0.010030680593322946,0.01759851846606639,0.0026452759075677114,0.05421495784690892,0.05936724150091373,0.02767236160413979,0.025753729780443373,0.042477207109379654
RP3-522J7.6,7.559381859461731e-4,0.0027072795938668545,0,0.00523671806288982,0.0018781387375777683,0.004049282805994436,0.002711745531980812,0.010267040431810247
RP3-402G11.28,0.003984523834253873,0.0038298608800745437,7.733207436716264e-4,0.004188903577099621,0.006526633059124097,0.0035027203990349552,0.001516374724095619,0.006771527182127496
CH507-210P18.1,0,4.225591303329965e-4,0,0,0,0,0,0
LINC00113,0,2.5889529870372157e-4,0,0,0,0,0,0
BACH1-IT2,0.0019745502954332823,0.0033644914814481438,0,0.0011857490918702487,0.007149427962539376,0.004793916965984086,0,0.001099798453869837
CLDN8,0,0.00141032185369527,0,2.3368775352784383e-4,0,0,0,0
MIS18A-AS1,9.559998038626835e-4,0.0014135311161189838,0.0019648295510364478,5.004972941114291e-4,0.002807782353342336,5.334987819461733e-4,0,0.0014092283836911234
AP001432.14,4.744696425782226e-4,0.0032458256639719845,8.856721277210063e-4,0.0030605354418255077,0.003156382331329241,0,0,0.001232613860136232
AP001412.1,2.4878345977336666e-4,0.0029440616428338204,0,0.0026693751291641398,0.001158794742223792,0.002190278076502975,0.0011229019559492299,0.0026621928893888263
AF064860.7,0,9.841890142267325e-4,0,0,0,0,0,0
AP001626.1,0,0.0010913445307588008,0,6.46426450260437e-4,0,0,0,0
LL21NC02-1C16.2,0.0013657067173299855,0.010373041873615372,0,0.0038803971435799616,0,0.00929241845251946,0,0.004502844198145597
AL133493.2,0.0019474456365050578,0.0019383661000031951,0,3.7667598211482174e-4,8.057274222589853e-4,0.0029643225828693506,0,0.0030669574089240946
RP1-101D8.1,0,3.096941285771184e-4,0,4.1511469120780444e-4,0.0016638883119751483,0.0018205151284106497,7.881298812824196e-4,6.206208489141784e-4
AC136352.5,0,3.3056079689018056e-4,0,0,0,0,0,0
RP11-54O7.1,0.0023354469410532593,8.454654615937206e-4,0.006907227843550471,0,0.0018805586352537015,0.0012775789754130842,0.0011801142256161255,0.0032135022382243756
RP11-54O7.11,0,4.471722502495793e-4,0,0,0,0,0,0
RP11-22L13.1,5.000351524712186e-4,4.1576379636576044e-5,0,0,0,0,0,0
TP73,0.004398604062360716,0.0065216949163488455,0.005025916957956628,0.007857041800565158,0.0054453809494770244,0.003321037365686656,0.006325976020829804,0.006113230853131541
PIK3CD-AS1,0.0012305381556023615,0.003924355078911977,0,0.0027962361855202646,0.0034456491184265687,0.00450477185410739,0.005270379333885855,0.008292791350939124
RP3-467K16.4,0.0012729596386796124,0.0033676157748736947,0,0.00535528106603769,0,0.005396606965168383,0.002460321597946264,0.01358942710783784
RP3-340N1.2,0.001163885746192104,0.004147657865485256,0.0017256306015047845,3.340365218026108e-4,0,0.0015703645088497428,0,2.1187760424060313e-4
PLA2G2C,0,0.001652922591361971,0,3.8105972806930786e-4,3.631169083935925e-4,0.0024978720236767268,0,0.001699302220709218
RP4-799D16.1,4.230077645613232e-4,0.001751065722829169,0,0.005876602430069109,0.0025309612378077335,0.0035727443544558823,0.006252129631655784,0.010847976859143718
TRIM63,0,7.311105327775371e-4,0,0,0,0,0,0
RP1-159A19.4,0.0025121850597383064,0.0047636082125038,0.009116186204298469,0.01078665220968959,8.176237073168604e-4,0.004656445177044103,0.017496677330934653,0.007657419275041646
RP5-1092A3.5,0.0028013439957233375,0.0021097295115878817,0,0.0022833180204242264,3.479190025078698e-4,1.2467980978050268e-4,0,0.0019229393895359654
RP1-212P9.3,0,0,0,8.80418265597272e-4,0,0,0,0
RP11-73M7.9,0.007504811880383215,7.090322737786884e-4,0.0010973871869511007,0.0011201124482888621,0.012440674320363302,0.0012610884870725375,0,0.0012255914611240864
RP4-534N18.2,0,5.860702748124171e-4,0,5.595024098887801e-4,0,2.0247767697963262e-4,0,0
CYP4Z1,0,2.862840063989362e-4,0,0,0,0,0,0
CYP4A22-AS1,0,3.846630292516214e-4,0,0.0021036017116552895,0.0019076300048347407,0.002140975496191033,0.0033684093835231466,0.0030313247727640205
RP4-784A16.5,0.0011606190713068273,0.0026063719346534823,0,0.0033217174277532222,3.193123289683338e-4,0.002914308918642583,0,0.0032609162832577723
MROH7,9.774505233661292e-4,0.0025990191541927668,0.003478047952542732,0,2.2747844016213757e-4,0.0028262253142404743,0.004939527830534678,0.0017286872450783203
ERICH3,8.83248597862217e-4,8.6287866970347e-4,0,0.0011358919126470382,0,8.46200414814093e-4,0,0.0010852804492235953
COL24A1,5.643365594591341e-4,0.0018456338332138564,0,0.0011525386325432917,4.0804618103458485e-4,0.0010605143490409403,5.451552056870591e-4,0.0017087240200747778
AMY2A,0,4.0766647248588917e-4,0,0,0.002853070611209297,0.001459277784808072,0.0012453312701514617,8.949179267748682e-4
VAV3-AS1,0.0029167888628183454,0.002339558782436915,0,0.0062937597628451875,0.002200264391467775,0.0026171299054162686,0,0.003066418836153921
RP11-426L16.9,0.003321551027215045,4.93626652812516e-4,0,5.084839530600157e-4,0.002545977016939285,1.681132221032373e-4,0,0
AMPD1,0.0027972088918192077,0.003472650952970801,0,0.0015005069891070115,0.0010751081697222124,0.004353097133754022,0.00495206495867891,0.003479147787829465
RP4-666F24.3,0.0012861695463960293,0.0030488446354275385,0,0.006269061292142712,0,0.003602288020705796,0,0.0027286362335508323
RP5-998N21.4,0.001235062842513933,0.0016676604951694142,0,5.129665636082642e-4,0.013343675117196706,0.007276462166854982,0,0.0011683692009318855
RP11-353N4.6,5.109357896424882e-4,0.0011659109096656844,0,0.002630889346690895,0,0.004945337608274298,0.015063797599405427,0.005160228143525961
HIST2H2AB,6.283668145580003e-4,0.0013586823789704,0,0.0028504589049678664,4.266225800580736e-4,0.006098397607104674,0.004563833865893981,0.010700391584675797
HORMAD1,2.986647550667147e-4,0.002499151291908979,0,0,0.0025453859120840657,0.0032350679177880854,0,4.1231476031490326e-4
RP11-98D18.3,0,8.845528188336579e-5,0,7.922971657112531e-4,0,0,0,0
AL450992.2,2.452069399448971e-4,4.376568682052955e-4,0.0011348313561166618,0.001503141410154026,0,0.0015569959489200992,0,0.004474415688369645
S100A5,0.0011646619811185445,0.003921488438753415,0,0.007831791760247205,0.001989124264173206,0.0035680343404573276,0,0.004011431983507232
TTC24,1.2223907165585926e-4,0.004269314656094705,0,0.009128412249745345,0.00222800943277516,0.005416800846513791,3.696273099581516e-4,0.0119812652912585
NTRK1,0,0.0033210300676908494,0,0.0033727081502183476,0,0.0025317327886727682,0.005309112454434542,0.0024039643290224293
RP11-71G12.1,0.0010171259901704715,0.0030740962884900393,0,0.004782893437318612,0.0011216087877898978,0.001967667091654653,0,6.625904212104528e-4
SLAMF9,0,0.0019495812212875737,0,4.301927883169274e-4,0,0.00568076503328577,0,5.988743937798798e-4
GAS5-AS1,0.0013684753386627873,7.846291859457721e-4,0.007805794358838652,0.0029882715783428075,0.007790253591501,0.0019442224166028301,0.0023282670242884816,0.0034903825291099254
RP11-160H22.3,0.00114745711333701,0.0012127518856976881,0,0,0,0.0011311862445626314,0,7.443212574604839e-4
RP11-160H22.5,0.0028848844050673814,0.00461085819395018,0,0.008921741936402824,0.004796166431492129,0.011892945372943687,3.9130538223335824e-4,0.014452978859576195
LINC01036,0,0,0.0035241148128413113,8.875006309493876e-4,0,8.606299977103722e-4,0,6.443946685362704e-4
LINC01032,6.947957466764128e-4,0.0011665504977444064,0,0.001208898842641456,0.0010319772601746768,2.071461527060242e-4,0,0
RP11-476B1.1,7.669069176615254e-4,0.003014273398018698,5.62071652219739e-4,0.003953514756216734,9.236821189619181e-4,0.0024741113750011505,0,0.0030986757290513943
RP11-553K8.2,0,6.17834966664497e-4,0,0.002624850113493108,0,0,0,5.572034570644264e-4
RP11-553K8.5,0,2.945810056524204e-4,0,0.002011764995455052,0,6.927611076489907e-4,0,0.0026326094898417437
RP11-430C7.4,0.0024425850490244778,0.0047886954778493885,5.305056111047981e-4,0.006714587735040893,0.006357900449181589,0.0059305510700389625,0,0.004746342487446459
PM20D1,0.003569276859445513,8.540108975271446e-4,0.002235817713781795,5.018474604230012e-4,0.0064223406554752335,0.002819437560660457,0,0.004375299197895639
IL19,0,0.0012479767808185093,0,3.657638055353817e-4,3.656691115791026e-4,5.667664840465298e-4,0,9.095248210131141e-4
SYT14,0,4.0575680492076286e-4,0,4.16147314817774e-4,0,6.890536808234721e-5,0,3.9751997132899964e-4
IBA57-AS1,0.002290253266416907,0.002390826377817046,0,3.3399794471024747e-4,4.123959968225714e-4,0.0011833793493505702,0,0.001550522922108979
RP11-552D4.1,5.697818692674246e-4,0.002374967604871961,0.002238424405801889,0,0,7.052960854481053e-4,0,0
RP5-858B6.3,1.3618507049919783e-4,1.1253605974467573e-4,0,0,0,0,0,0
RP11-443B7.3,0.001588690169486004,0.008646435893572451,0,5.862575501319494e-4,0.0014712129134019389,0.009376713260001437,0,0.003271969647232012
LINC01247,9.59176714332384e-4,2.03349245421132e-4,0.0022628263787627407,0,4.7866457943381257e-4,4.225624430619732e-4,2.852030551635756e-4,8.873248703540725e-5
RP11-245G13.2,0,0.007457037512223308,0,0.007137303495480772,0.013669073664814046,0.027975037684123148,0.0057740772214864644,0.03381993044700394
GAREM2,0.017121631737429543,0.010082238819820224,0.005112834700900675,0.013920009000807337,0.005720615508736321,0.008151599187110099,0.019241787526195556,0.011182157046608698
LINC00211,0.0027064401255207276,7.436441132985094e-4,0,0,0.013407384835573532,0.004809856461004242,0,4.5196831069386394e-4
AC083949.1,0,0.0010990284847493211,0,0.002676969917165414,0,0.003142034288724763,0.0027061542962818256,0.006770391407362204
RP11-334G22.1,4.319860449885025e-4,1.0112535429141468e-4,0,0,0.0014821708809114526,8.217869708977167e-4,0,4.26125498646732e-4
AC007880.1,4.0375439910605553e-4,0.0025772579364247796,0,0.004626535861881168,3.738695959299658e-4,7.664827332278953e-4,0,0.0023280606534859982
RP11-287D1.4,0,4.56335626683708e-4,0,0.0010296504457711182,0,0,0,0
RP11-259N19.1,0.002241229146447737,0.005307619895164475,0.0045709366747891346,0.0024429981325398546,0.0010170479973677907,0.0061842916021907874,0,0.0025193818615290107
ST3GAL5-AS1,0,0.0015671982460952556,0,0.0012040360568892454,0,0.0026838053013000795,0,0.0020209487950121727
IGKV1-5,0.03119052171195738,0.04778765907743583,0.017755881628920903,0.03421913337253259,0.009935467122390693,0.018464207166828422,0.04234205961206216,0.01429274368327395
IGKV1-6,0.005116841625143404,0.014664900455017815,9.211910041645203e-4,0.010383708420066712,0.005862950644153221,0.009309577229833811,0.0027923760956352576,0.001562865291559945
IGKV3-7,0,6.594763667664622e-4,0,8.288021831973495e-5,0,0,0,0
IGKV2D-28,2.8683265442912357e-4,0.0043040730090636425,0.0015609132341404192,0.0010957638841870205,0.001433968368781211,0.0017013880149726907,0.0014867178720284026,3.991849513292144e-4
IGKV3D-11,0.0018980486389294452,9.201990007882737e-4,0.005562452997272173,3.740887611675246e-4,0,3.1366273422323747e-4,0.002560411174028939,0
AC104655.3,0,0.00102948652146091,0,0.0017134278626637065,0.01093147509222511,6.98319409509183e-4,0,5.21141014688043e-4
LIMS3,0.0012996719476243948,4.696775695929619e-4,0,4.3046952861175983e-4,0.0010167667392850627,0.0013069670651890987,3.536048636793137e-4,0.0026227035257354084
AC092620.3,0.0025851871744447365,0.00151295806183196,0,2.752632176992927e-4,0,0.0019507198004432844,0,6.131431180765816e-4
SCHLAP1,0,7.054922385036023e-4,0,0.0015219891370050025,0,0.0028914138571818422,0,0.002843407515690608
AC064834.2,0,0.0020323721274922188,0,0.002861332743011997,0,0.0011863426368221516,0,0.0018501662267439015
AC064834.3,4.996209875188682e-4,0.004423214459816789,5.979116143135257e-4,1.2254644853529546e-4,0,0.003655140513616921,0,2.584379673285306e-4
CDK15,9.03458420765522e-4,0.001067847135876371,0.0012463542580010648,0,0,8.447083516341298e-4,0.018768800316326537,5.437239709140298e-4
RUFY4,0.0013932328309088646,0.006280617375009556,0,0.0013474297332250783,0,0.00383657283258266,0,0.0014398674823542829
GPR55,0.0015447714888090686,0.009013362399009343,5.560757644331828e-4,0.011693904964827057,0.0024212361261994964,0.010227444292999578,8.401189037086799e-4,0.017506971963311337
AC017104.2,0,5.349345930508295e-4,0,3.963073036582651e-4,0.0025522657423915486,4.091485719105502e-4,0,8.322782678138473e-4
KLHL30,4.569765698973082e-4,1.9515046793862226e-4,0.0027548300435152953,0,4.1574834785764055e-4,0.0024418224631348757,0.05202987496690571,7.81514856151933e-4
RTP5,0,0.004833159680574106,0,0.008613472612285969,0.003711563971403142,0.00855853978658586,0.006081054221150828,0.023730843551001708
IL5RA,0.0013733594919289028,0.003942890300876838,0,0.004817965965249645,0.0010207055409679297,0.003743641415778224,0.002064241420938905,0.005005996882175842
RP11-266J6.2,0.002415930217288077,0.0035687078565492794,0.0024608266887482036,0.0038504348112312296,0.0013204740403810844,0.002344654591679254,0,0.005131001973361602
LINC00852,0.005512072796496248,0.008321478553278777,0.009840849984788035,0.012461752180880538,0.0034404679919022084,0.015436667163665473,0.014445278675091003,0.018204429858241365
TMPPE,0.002080704639375194,0.005195590986899542,6.78499287134724e-4,0.0014958564622119131,0.002155358220536253,0.007482041286342143,0,0.002425910808156933
TGM4,0.005683011903724328,0.0013065358825485214,0,0.0023366500770332743,0.00696234499598438,8.267768037215506e-4,0.013559917446473738,0.0022016648956669988
XCR1,0.0015197498069709047,0.006364770273542973,0,0.0020467469250191528,0.0031143224216666136,0.01807763449907637,0.001491582478022651,0.01132280465741483
TMEM110-MUSTN1,0.003266134648064026,0.00225782266508981,0.001242156456441612,5.793635343956543e-4,6.626356301556921e-4,0.001298693029624445,0,0.0010680327035524195
RP11-197K3.1,0,4.5162623170727875e-4,0,6.102734904030832e-4,0,0,0,0
RP11-71E19.1,2.585394012132005e-4,0,0,0,0.001486914414068115,0,0,0
BFSP2-AS1,0,0.0038000825105408945,0,0.0019543160331381955,0,0.0019438199631763393,0,0.002258759742761793
GRK7,0,0.00228355655433528,0,0,0,3.249596783298384e-4,0.005246798927974042,0.0033134518740840628
LINC00880,7.811765394879216e-4,8.669629968401365e-4,0,0.004326792629496499,0,0.0012173761635021873,0,0.0016387503161175649
WDR49,0.004321954259078185,0.0035882019268496275,0.0014946041055280176,0.0013192720138701553,0.001366961450998286,0.008845804427565215,0.02888439913510151,0.0038942343789087875
YEATS2-AS1,7.236266367427501e-4,6.187371110424251e-4,0,4.887983069590801e-5,0.001557123359102976,5.845407490318466e-4,9.865973706982753e-4,0.0014431001210475107
RP11-329B9.1,5.3296436849659554e-5,8.036221854052345e-4,0,7.647598654022636e-4,0.00242712366245855,0.0010340522227969744,0.0014034810481739477,0.0033640532113532423
GMNC,0,8.834686197373426e-5,0,0,0,0,0,0
TNK2-AS1,5.70890722427608e-4,0.005626939906638279,0,0.0017420461593575327,0.0030265812525082786,0.004316733338013442,0,0.005843825738369567
TM4SF19,0,0.005344141554013717,0.005453199010135316,0.0011810673002419256,0.0013848102380682671,0.0024292344956004935,0,0.0034232412832881642
AC024560.2,0.0019876653254594363,0.0017145295401907418,0.0017990410032028329,0.002599606320615908,0.0019136220264444363,0.001338900142401157,0.0019030535064426925,0.0012310978281093803
NAT8L,8.629681417612734e-4,0.003689059449886801,0,0.0021191707145588627,6.145624254074857e-4,0.003564998934335166,0,7.589349219524113e-4
RP11-265O12.1,0,0,0,9.181253473795726e-4,0,0.0010935950842458774,0,0.0017060805824964105
RP11-586D19.2,0,7.948001046509368e-4,0.003998557320518756,0.0022263926578765165,0,6.614225843453944e-4,0,0.0017722101580945919
RP11-799M12.2,0.0010159890230656509,0.003935334867850438,0,0.0029712427433103965,0.002723684302982628,0.0016123221641477833,6.314836398691743e-4,6.51844403559047e-4
AC006160.5,0.014605390057230827,0.004449101198908802,0,0.0013937268400923558,0.0068516205639114584,0.0026749491410861456,8.289027789048554e-4,0.001043701777489922
RP11-472K22.1,0,3.228653508977447e-4,0,5.724250489537901e-4,0,0,0,0
RP11-177J6.1,0.0039059453373716736,0.0010102043230046538,0,0.0012431476599390353,0.004060044029067386,7.989567468036395e-4,2.0668913846097118e-4,6.086551812714796e-4
PPEF2,0,5.982508380624154e-4,0,3.1986849054827e-4,0,0,0,7.320526161718115e-4
RP11-576N17.5,6.652508810292059e-4,7.364008738116785e-4,0,0.0010559694276452381,0.002199267563696793,0.0026272812492051487,0,0.0012431773584292128
RP11-703G6.1,0.0011025054683280642,0.001251039359029697,0.0011348313561166618,0.0013822643989798945,5.00248923864515e-4,0.0011662913359209242,0.0025421307943600483,6.876548120658808e-4
RP11-556I14.1,3.445596376224944e-4,1.332584580919877e-4,0,0,0,0,0,0
RP11-153M7.5,0,0.0010558634874481428,0,0,0,0,0,0
RP11-497K21.1,5.369813699683502e-4,1.0093015515175217e-4,0,0,0,7.143153040891016e-4,0.009530377606053965,7.22465876282172e-4
NEIL3,8.219398652363062e-4,0.0035592718271766537,0,0.0013607204234169711,0.0020781690831616767,0.005035611775098857,0,0.0026263486346776556
RP11-1250I15.3,4.0375439910605553e-4,5.400681497485471e-4,0,0.0012114683201964052,0,0.001274543888644222,0.00446580687975413,0.0029290821308239085
CTD-2117L12.1,4.493735328515869e-4,0.0012499869936781855,0,5.638876803042411e-4,0.002944092595785806,0.004089053181361226,0.008809255131008668,0.002921601351627727
RP11-307L14.2,7.887828421468747e-4,5.110900879323749e-4,0,3.5237750512215945e-4,0,2.3449087102037463e-4,0,0
CTD-2033C11.1,0.001600452224087198,8.18655289443321e-4,0,4.7790664349877216e-5,5.736220879240568e-4,9.564188584951984e-4,0.0015894552234010774,3.051339240420968e-4
CTC-384G19.1,0,0,0,0.0018654479515278128,0.001829205036315195,8.80302274694849e-4,0.009796127960005748,0.0013777979638365484
GPR150,0.00144291108119734,0.006127353664302698,0.009950013139669197,0.018515750822493016,0.00852654946881211,0.006408698953854136,0.01202583769121699,0.01573405051784564
CTC-506B8.1,0.0025212716018414667,2.7388530611303403e-5,0,3.473474602787338e-4,0.0011634656577624012,1.9119228022165382e-4,0,0
CTD-2215E18.1,8.927613304357872e-4,0,0,0.0025464017625833886,0,2.8157734908781305e-4,0,5.411491139089122e-4
FBN2,0.002544806285365156,0.012281653928030873,0,0,0.0021418352026319285,0.027327976552317043,0,0.0024789896616149525
MEIKIN,7.100072931402712e-4,0.007517795029467149,0,0.002187512486929906,0,0.002597263385429805,0,4.3984322014577263e-4
AC116366.5,0,5.086732457714532e-4,0,9.955429266773521e-4,0,0.0020081177604136884,0,0.001086371978335249
RP11-89G4.1,0.0031013646196011014,0.004209718035993186,0.002306971113030511,0.0077438293346833945,0.003377763239973378,0.007254197410789106,0.006926176880686569,0.010441883877281708
IL4,0,0.0024628329206895215,0,0.007512798456705802,0.0035654769427955198,0.008421016874828305,0,0.017780870165924497
AC004237.1,2.0508014696207395e-4,1.4140828306217286e-4,0,0,0.0011467895488671298,0.001428565574114577,0,0.002142931466875151
CTC-203F4.2,0.005666194925444646,0.0014170390480099677,0.00345141037361298,0.0014402304187384194,0.003192190572172423,0.0011992258199218474,0.0013956517910190087,2.6898231750592067e-5
KIF20A,0.011571681776165176,0.0037801348539348526,0.0040582752086866574,0.0015123888475691006,0.00992772692607993,0.004931476529801663,0.00195632243333656,0.0019040143701420178
CDC25C,0.003680511105775911,0.003066255811440667,0.00206888144052517,0.0010803645261414413,0.001997379196438258,0.007388542791558198,0,0.0044671762232334645
HMHB1,0.0029710201021338517,0.001529640872446368,0.00406473331691181,0.0017270293812343832,0.0014655179741382973,0.004595478059239628,0,0.007255555335838752
SCGB3A2,0,2.5783836856566777e-4,0,3.662643033535746e-4,0,0.0029658291506141545,0,0
GRPEL2-AS1,0,5.250864444259433e-4,0,3.747773073239881e-4,0,4.966462972955371e-4,0,0
IRGM,0.0018269022598847381,0.003574914080364846,0.008132640103938589,0.01171565713095393,0.0062452103099974125,0.004708701280456054,0.005972648773160336,0.014233318195271884
AC008697.1,0,3.3263781793790837e-4,0.002455120248038588,3.7752602664427694e-4,0,0,0,0
CTC-455F18.1,3.723983971376759e-4,0,0,3.050671904385597e-4,5.568373332258266e-4,1.3781143151893658e-4,0,0
BTNL3,9.384640919146809e-4,1.013417503148122e-4,0,1.6409143752500757e-4,3.4580581122516097e-4,9.716373604234122e-5,0,0
RP3-406P24.4,0.0016044390257490603,9.508546041340815e-4,0,7.844370238854485e-4,0.001258992077456216,0.0010342782119772264,0,0.0010642820281849394
RP3-380B8.4,0,7.91043391676165e-4,0,0.0030454359507492146,1.0566961439805135e-4,0.0011915342345504942,0,0.001364190057232729
JARID2-AS1,6.490390764509482e-4,0.0033143660644022383,0,0.0021589052491953055,0.0035118082550680747,0.004504614052663915,0.001500595060971428,0.004133538175527682
RP3-369A17.4,5.911882446237636e-4,0.004222428566710403,0,0,0,0.00753294247580092,0,0
RP3-522P13.3,1.0229662050838557e-4,0.002618444066746213,0.006690095380689842,1.2525313658904647e-4,0,0.003988877644967674,0,1.2645443145012757e-4
HIST1H4D,3.887566556776684e-4,0.001208783458263427,0,0.0015491874049831159,0.003256016308278245,0.0029488043603927146,0.005672934881515082,0.0033356045512586744
